106.6329	29.7244	43
108.937	34.2628	42
108.9528	34.2643	40
108.9602	34.2387	40
108.9219	34.2769	39
108.9521	34.2897	39
108.9291	34.2522	35
108.9102	34.2457	34
108.9512	34.264	33
108.9664	34.2891	33
108.9515	34.2258	30
108.9306	34.2461	30
108.8961	34.2454	30
108.9683	34.2781	29
108.9829	34.2655	29
108.9544	34.2762	29
108.9587	34.2706	28
108.9084	34.2327	28
108.9389	34.2362	28
108.9515	34.2409	28
108.9559	34.2306	28
108.9656	34.2701	28
108.9514	34.2417	27
108.9062	34.2692	27
108.8956	34.2549	26
108.9526	34.3233	26
108.9684	34.2676	26
108.9533	34.2474	26
108.9403	34.2674	26
108.9968	34.2671	26
108.91	34.2804	25
108.9161	34.2442	25
108.9336	34.2264	25
109.0028	34.271	25
108.9656	34.265	25
108.9341	34.2841	24
108.9808	34.2696	24
108.9541	34.3254	24
108.9305	34.2943	24
108.9398	34.2504	24
108.9087	34.2632	24
108.9451	34.2545	24
108.9619	34.2813	24
108.959	34.3387	24
108.9568	34.2175	24
108.939	34.2689	24
108.966	34.2577	23
108.9746	34.2873	23
108.9236	34.2366	22
108.9303	34.2937	22
108.9413	34.2869	22
108.8868	34.2607	22
108.9545	34.3269	21
108.9774	34.2629	21
108.9614	34.1985	21
108.9403	34.3178	21
108.9208	34.2694	21
108.8805	34.2457	21
108.894	34.2568	21
108.9558	34.292	21
108.9239	34.2822	20
108.8937	34.2399	20
108.9319	34.3235	20
108.9795	34.2749	20
108.9566	34.2858	20
108.956	34.1948	20
108.9504	34.1618	20
108.9106	34.2687	20
108.9317	34.2568	20
108.923	34.2378	20
108.9595	34.1878	20
108.9527	34.2121	19
108.9266	34.2259	19
108.9847	34.271	19
108.9926	34.2616	19
108.9077	34.2532	19
108.9409	34.3155	19
108.9295	34.2855	19
108.8921	34.2775	19
108.9668	34.2309	19
108.8814	34.2477	19
109.0129	34.269	19
108.9308	34.2726	19
108.9351	34.3103	19
108.8788	34.2635	19
108.943	34.2362	19
108.9291	34.2138	18
108.9427	34.2331	18
108.8812	34.2581	18
109.0436	34.275	18
108.9335	34.2116	18
108.9182	34.2586	18
108.9465	34.2969	18
108.9132	34.2572	18
108.9735	34.2302	18
109.0318	34.2842	18
108.9995	34.2678	18
108.9334	34.2258	17
109.0228	34.276	17
119.5705	39.9605	17
108.9601	34.2178	17
108.9561	34.1818	17
108.9548	34.3143	17
108.9718	34.2248	17
108.9308	34.2973	16
108.9665	34.2443	16
108.9451	34.2244	16
108.9998	34.2581	16
108.9889	34.2494	16
108.8805	34.2743	16
108.9723	34.2179	16
109.0209	34.2599	16
108.978	34.2366	16
108.9517	34.305	16
109.006	34.2696	16
108.9475	34.3294	16
108.9641	34.2361	16
109.0309	34.2803	16
108.9486	34.3363	15
108.9585	34.1662	15
108.9505	34.3184	15
108.883	34.2382	15
109.0495	34.2634	15
108.996	34.2849	15
108.9534	34.1864	15
108.9326	34.2168	15
109.0358	34.2569	15
108.9186	34.2251	15
108.8961	34.27	15
108.9298	34.2361	15
108.9838	34.2413	15
108.9632	34.2549	14
109.0109	34.2564	14
108.9595	34.1748	14
108.8982	34.2856	14
108.9299	34.1994	14
108.9079	34.2619	14
109.0035	34.2901	14
108.9966	34.2517	14
108.9464	34.3031	14
108.8999	34.2403	14
108.9874	34.282	14
108.9829	34.2523	13
109.0563	34.2823	13
108.9298	34.2145	13
108.9324	34.166	13
108.9849	34.3134	13
108.9939	34.2346	13
108.9104	34.2298	13
108.9549	34.3019	13
108.9491	34.2895	13
108.9711	34.3225	13
108.9436	34.271	13
108.9967	34.3025	13
108.9237	34.2598	13
108.9512	34.1635	12
108.9257	34.2099	12
108.9442	34.1855	12
108.9489	34.2581	12
108.9625	34.3362	12
108.9918	34.2398	12
108.9623	34.1975	12
108.9221	34.2901	12
108.9484	34.2483	12
108.896	34.2001	12
108.8881	34.245	12
108.9723	34.2085	11
108.8832	34.2068	11
108.9475	34.1733	11
108.9731	34.2074	11
108.875	34.2362	11
108.9356	34.1742	11
108.9972	34.2342	11
109.0021	34.3052	11
108.9426	34.3291	11
108.8859	34.2502	11
108.9471	34.2854	11
108.8798	34.2199	11
108.8976	34.2598	11
108.8976	34.287	11
108.9654	34.2033	11
109.0038	34.3216	11
108.883	34.2195	11
108.9595	34.351	11
108.9705	34.3349	11
109.0283	34.2932	11
108.8781	34.2076	11
108.9036	34.2356	11
108.948	34.1701	11
108.9782	34.2752	11
108.9416	34.3022	11
108.9876	34.2524	11
108.8681	34.2458	11
108.993	34.2699	11
108.9071	34.2699	11
108.8483	34.2922	10
108.9193	34.2935	10
108.9273	34.3357	10
108.9125	34.2245	10
108.8841	34.1816	10
108.9674	34.344	10
109.0355	34.3003	10
108.8952	34.2164	10
108.984	34.2256	10
108.8741	34.2824	10
108.9231	34.2033	10
108.9275	34.3395	10
108.9318	34.1601	10
109.061	34.2806	10
108.9198	34.3477	10
106.135	38.4852	10
108.9765	34.2223	10
108.9841	34.2534	10
108.9649	34.2358	10
108.929	34.2942	10
108.905	34.2381	10
108.903	34.2964	10
108.9815	34.3337	10
108.9266	34.3069	10
108.8618	34.1856	10
107.1501	34.3603	10
108.888	34.235	10
108.9846	34.2494	10
108.9953	34.2454	9
108.9394	34.3266	9
108.882	34.1929	9
108.8964	34.2275	9
108.9487	34.1641	9
109.041	34.2719	9
109.0401	34.2708	9
108.8918	34.2234	9
109.0003	34.2563	9
108.9323	34.3337	9
108.9907	34.2902	9
108.9976	34.3128	9
109.0206	34.2678	9
108.8918	34.2072	9
109.0117	34.2933	9
108.9864	34.3203	9
108.8815	34.2292	9
108.9965	34.2815	9
108.8807	34.1976	8
108.9267	34.3621	8
109.0026	34.3022	8
108.9422	34.3529	8
108.9464	34.2075	8
108.9281	34.2119	8
108.8719	34.2836	8
108.9442	34.1979	8
108.9604	34.3467	8
108.9667	34.339	8
108.9712	34.1946	8
108.896	34.1911	8
108.8646	34.2803	8
108.9074	34.2054	8
108.8559	34.2546	8
108.9758	34.3458	8
108.9072	34.1763	8
108.864	34.1812	8
108.9055	34.2142	8
108.9795	34.2942	7
108.9598	34.3565	7
108.9487	34.3457	7
108.9268	34.3023	7
108.9238	34.3102	7
108.9647	34.3521	7
108.9394	34.3272	7
108.8576	34.287	7
108.8889	34.191	7
108.9737	34.2934	7
108.8441	34.2719	7
108.8575	34.2057	7
109.0535	34.2873	7
108.7678	34.4423	7
108.917	34.2194	7
108.9938	34.2935	7
108.8735	34.2598	7
109.0152	34.2451	7
108.913	34.2037	7
108.9067	34.212	7
108.8563	34.2009	7
109.0269	34.2531	7
108.9379	34.1839	7
108.8623	34.2899	7
109.0421	34.2682	7
108.8643	34.2633	7
108.9635	34.3311	7
108.9846	34.231	7
108.8853	34.2272	7
108.9191	34.3402	7
108.9198	34.3239	7
108.8994	34.2648	7
108.9898	34.2247	6
108.9263	34.3882	6
108.941	34.339	6
109.0187	34.2467	6
108.8591	34.2732	6
108.9859	34.3719	6
108.9249	34.3636	6
109.0062	34.3257	6
108.9239	34.4004	6
