4.6842e+04	3.0319e+04	596.8000	1.4487e+04	1.1316e+03	4.0103e+04	2.8196e+03	44.7000	413.7400	1.0942e+03	562.3800	5.1392e+04	3.1794e+05	2.8676e+05	32.7900	6.8434e+03	4.7927e+03	138.5400	494.2900	520.8200	588.5600	124.6300	2.1521e+04	652.0600	364.7600	1.2648e+06	4.4443e+05	83.6600	0	0	0	0	0	37.5600	0	1.0862e+03	762.5700	662.5600	1.0880e+04	4.3035e+04	1.3658e+03	0
3.5338e+04	5.1140e+04	1.2683e+04	6.4999e+04	7.9173e+03	4.4246e+03	2.1816e+03	4.9500	1.1636e+03	4.0329e+03	377.5200	8.4158e+03	4.1444e+04	3.2590e+06	3.3308e+03	4.9911e+05	2.7981e+05	1.5993e+05	1.4987e+03	27.8700	15.2100	13.4000	4.8738e+03	2.6008e+03	16.9700	1.8398e+06	3.2869e+05	0	0	0	23.3500	0	0	165.2500	0	77.9000	54.9800	47.7800	776.0700	3.0781e+03	98.1300	0
1.9353e+04	7.7007e+04	3.4694e+03	1.3054e+04	8.1502e+04	26572	2.4197e+03	953.4700	2.6040e+03	2.6848e+03	643.0200	4.1634e+04	20697	1.1404e+05	6.6114e+03	1.3384e+05	6.9843e+04	1.3636e+04	10617	5.2784e+03	375.6700	100.8700	6.8905e+03	8.0551e+03	5.1973e+03	9.4473e+04	1.5426e+05	242.1500	622.4800	3.5519e+03	588.1300	1.3524e+03	4.8943e+03	859.6300	72.7700	366.4200	258.0100	224.6200	3.6789e+03	1.4548e+04	461.2500	0
1.8723e+05	1.4408e+05	14867	7.7685e+04	5.8383e+03	1.5630e+04	6.5166e+03	962.4500	5.0968e+03	2.9416e+03	1.3906e+03	5.3325e+04	3.1819e+04	1.4400e+05	2.2584e+03	9.6448e+04	6.5248e+04	2.1610e+03	249.0500	28.7700	54.8500	57.5100	2.8477e+04	2.6805e+03	667.2800	6.0189e+05	1.0277e+05	1.2022e+03	1.3208e+03	3.0435e+03	322.4800	3.0494e+03	0	215.1300	817.9500	114.0300	79.2200	69.3300	3.2940e+03	7.3004e+05	273.1500	0
186.1300	2.5952e+04	2.0743e+03	1.3872e+04	1875	8.5272e+03	1.5232e+03	422.1100	2.0491e+03	1.0914e+03	272.6300	2.5127e+03	1.0295e+04	2.0220e+04	391.4700	3.4214e+04	9.3511e+05	703.5100	43.9400	4	31.7000	23.4600	4.9498e+03	84.7300	206.9300	3.4569e+04	2.1140e+05	2.1944e+03	2.1184e+03	4.4045e+05	1.2601e+04	6.0199e+03	0	2.5436e+03	2.2847e+03	131.9900	91.7100	80.2500	1.3198e+03	5.4007e+03	2.3320e+03	0
5.9403e+04	1.0893e+05	4.3669e+03	2.3175e+04	1.2053e+03	6.2564e+03	2.2937e+03	741.6900	2.2060e+03	1.1564e+03	1.0868e+03	4.3923e+03	9.5101e+03	3.1231e+04	282.9300	2.4890e+04	2.6816e+04	1.9429e+04	6.0355e+03	75.4300	77.0600	31.7600	2.9713e+04	932.1100	653.1100	3.8499e+05	1.2276e+05	194.5900	2.2678e+04	4.2177e+03	457.1800	452.5300	0	666.7600	497.5000	690.0400	485.9600	423.6400	6924	2.7572e+04	1.0713e+03	0
0	6.7965e+03	1.3087e+03	3.5108e+03	2.1750e+03	3.5651e+03	2.1826e+03	333.6600	515.4300	452.1100	272.5700	1.9814e+03	3.5912e+03	3.1532e+03	10.2800	2.4531e+03	1.2529e+03	1.3159e+04	4.2904e+05	31.1700	20.1200	34.8100	3.8921e+03	100.0800	103.7700	9.3745e+03	1.1968e+05	356.1300	6.4556e+04	9.0486e+03	7.0101e+03	7.9969e+03	925.1100	9.6207e+03	1.1992e+03	1.0285e+03	229.7500	575.0400	5.5119e+03	8.7649e+03	1.4715e+03	4.6463e+03
2.4812e+04	1.7211e+04	1.3291e+03	6.9931e+03	817.0500	1.4759e+04	798.7300	234.7400	634.2300	587.8500	935.5000	4.4882e+03	6.0997e+03	1.5945e+04	10.5000	366.2500	7.9938e+03	332.5300	1.3845e+04	99.8100	11.4700	18.1700	4.2023e+03	1.1922e+03	300.1100	7.5769e+04	1.0504e+05	135.7200	4.0308e+03	3.0317e+03	2.3250e+03	3.7469e+03	135.9800	1.5441e+03	267.0900	248.1500	99.6500	140.7000	3.1617e+04	5.0362e+03	643.1300	692.0600
0	2.5990e+03	86.6800	2.8757e+03	980.5500	2.7844e+03	799.7700	136.3100	90.8300	233.5900	217.0700	9.9030e+04	1.0725e+03	1.4524e+04	19.7500	1.2572e+03	781.6900	396.9900	61.1800	21.7800	7.1100	19.1600	546.2400	40.2700	91.6000	2.9969e+04	1.2364e+04	0	951.6900	31.8000	346.6900	393	1.0840e+03	6.1061e+03	30.4600	19.3500	10.8900	1.0147e+03	460.6700	256.4700	1.8945e+03	166.8500
0	0	0	0	0	0	294.4100	0	0	1.1140e+04	0	1.1637e+04	1.1162e+04	7.4051e+04	9.4500	5.0747e+03	2.9800	0	0	111.1000	0	1.7916e+03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.8090e+05	1.7647e+05	2.9213e+04	1.4996e+05	7.6258e+04	1.5621e+05	2.0829e+04	9.3620e+03	1.2645e+04	1.7663e+04	7.9264e+04	5.0351e+05	2.4541e+05	1.4821e+06	762.6600	6.2235e+04	2.4933e+04	9.0005e+03	2.1729e+03	310.9100	515.8600	383.0900	1.6465e+06	3.5583e+03	1.6325e+04	7.8757e+04	8.3430e+04	1.9519e+03	3.0617e+04	2.6156e+05	1.1097e+05	1.0297e+04	1.5246e+04	3.1338e+04	5.7982e+03	2.6334e+04	1.0872e+03	3.4404e+03	1.0334e+05	6.2156e+04	1.7923e+04	7.5979e+04
0	32.2800	1.6623e+03	467.1500	77.1200	3.6011e+03	0	0	0	773.3700	42.8600	987.5100	2.0725e+03	6.7200e+04	17.7100	2.3685e+03	1.6693e+03	0	0	0	3.3100	0	1.1576e+03	90.1100	0	1.3096e+04	559.4400	282.9800	0	0	2.8555e+04	0	0	27	0	0	0	0	0	0	0	0
9.2266e+03	4.3547e+03	1.4631e+03	4.1340e+03	1.6713e+03	6.2899e+03	1.5637e+03	667.3400	412.7400	2.5351e+03	1.4429e+03	4.0032e+03	2.4833e+03	5.3107e+03	6.3500	672.4700	795.3700	99.3900	89.4600	17.5800	42.5000	19.4000	9.6961e+03	44.5700	1.5996e+04	6.7063e+03	1.2299e+04	264.4400	4.5246e+03	8.4963e+03	2.2867e+04	1.8176e+03	4.2454e+03	684.5100	851.7200	709.7900	17.5600	1.7441e+03	1.5731e+04	1.3869e+04	753.9200	1.1346e+04
3.3308e+04	9.4338e+03	125.0200	1.3885e+03	357.2800	1.1660e+03	912.8300	16.5900	237.2400	948.8500	96.8200	1.0053e+03	275.6200	1.4330e+03	15.3900	346.7100	729.6300	59.0100	0.6500	0	24.6400	15.1900	3.7494e+03	17.7100	26.2000	0	5.8491e+04	4.5219e+03	7.7213e+03	6.4452e+04	2.7292e+03	2.0603e+04	4.8210e+04	170.4900	5.7325e+03	4816	675.2700	8.5521e+03	9.6218e+03	3.9040e+04	3.5395e+03	0
4.2860e+05	5.7512e+05	3.5861e+04	3.4738e+05	1.9751e+05	4.1237e+05	9.2323e+04	2.3955e+04	8.5464e+04	4.4876e+04	2.6011e+05	3.9824e+05	3.8403e+05	1.2725e+06	1.9257e+03	1.3552e+05	7.9576e+04	2.0339e+04	2.9047e+04	2.4557e+03	1.0253e+04	1.9086e+03	6.4204e+05	4.3709e+04	1.3481e+04	5.1024e+05	1.0899e+06	8.3747e+03	1.6085e+04	2.0682e+05	7.5822e+04	4.8382e+04	1.5418e+04	9.0884e+04	1.5811e+04	2.3518e+04	7.1648e+03	2.3469e+04	6.2892e+04	7.4566e+04	2.4770e+04	138770
62.0400	734.0700	101.7100	660.8200	640.0900	1.9743e+03	171.9300	90	36.9600	66.1200	40.4200	305.1400	536.6400	493.8500	6.3600	135.5700	145.0900	50.1100	30.6600	12.9900	4.0200	12.9200	328.7500	4.1700	25.6400	916.7500	1.3382e+03	3030	1.2941e+03	3.5742e+03	3.3474e+03	2.4771e+03	182.9200	1.0051e+03	496.5000	679.1600	22.7500	89.6300	1.1355e+03	3.8565e+03	264.2100	1.1545e+03
1.7810e+04	5.0006e+03	748.8700	5.5999e+03	3.3267e+03	4.9450e+03	1.5892e+03	360.1600	379.7400	462.3400	246.5400	2.9304e+03	3.4825e+03	3.9906e+03	17.3600	868.6800	1.0951e+03	256.4900	305.9500	54.6500	16.3700	60.3800	1.8794e+03	121.1400	203.1100	7.9412e+03	4.6553e+04	1.5282e+03	5.8060e+04	5.8745e+03	5.5139e+03	3.9827e+04	2.4112e+03	2.3647e+04	689.5800	6.8672e+03	940.8300	2.4761e+03	3.0579e+04	1.9910e+04	5.7326e+03	1.2732e+05
6.4322e+05	2.1237e+05	1.1550e+04	1.0883e+05	1.1777e+05	7.6109e+05	4.3327e+05	1.1271e+05	6.1670e+04	8.1291e+04	1.9006e+05	1.3784e+05	1.1111e+05	2.5459e+05	7.5507e+03	2.7784e+05	1.4242e+05	3.5279e+04	1.8475e+05	5.9595e+03	1.8382e+03	692.0400	1.2374e+05	8.5874e+04	7.9074e+03	2.8300e+05	7.2621e+05	9.5203e+03	5.8145e+04	1.0435e+05	1.5567e+05	2.9370e+04	4.3986e+03	2.0346e+04	2.0285e+03	7.1748e+03	4.3343e+03	4.3533e+03	3.0968e+04	4.2714e+05	7.9708e+03	3.3824e+04
4.4720e+04	3.2207e+04	1.0242e+03	2.2611e+04	1.3070e+04	4.1035e+04	7.6917e+03	1.9302e+03	2.5845e+03	2.2091e+03	1.6055e+03	1.1288e+04	9.2915e+03	1.9147e+04	151.0700	6.3909e+03	8.4626e+03	1.5109e+03	1.3532e+03	361.0700	510.8900	248.4800	6.4220e+03	293.9000	704.6700	4.7581e+04	6.3831e+04	576.2500	1.7651e+04	1.2238e+05	6.4612e+04	3.6804e+04	1.3034e+04	1.5506e+05	1.2043e+04	1.5939e+04	1.0112e+03	2.7604e+04	5.9643e+04	2.6771e+04	3.1462e+04	9.7449e+04
8.3629e+04	9.0111e+04	838.4200	1.3591e+04	3.1756e+04	8.1239e+04	8.1259e+04	1.6191e+03	1.0772e+04	2.1553e+04	1.5113e+04	4.2912e+04	5.7275e+04	1.4542e+05	381.3400	1.4989e+04	2.2964e+04	4.1859e+03	1.0531e+03	24.0800	193.7100	1.0385e+04	1.8731e+05	3.1612e+03	5.4398e+03	2.4220e+04	3.4992e+05	1.3265e+03	1.4712e+04	3.1671e+05	2.9758e+04	507.5000	4.1607e+03	5.1058e+04	2.1493e+04	732.9100	3.0400	2.6311e+04	1.7345e+05	595.8100	1.3782e+05	117.0300
0	1.4998e+04	945.3800	1.0532e+04	72.1700	1.1729e+04	4.8403e+03	4.1106e+03	3.2844e+03	9.6111e+03	887.5700	3.3605e+03	14094	1.0300e+03	35.7300	1.6135e+03	471.6800	46.5700	1.2028e+03	401.6300	156.6600	91.1100	962.4200	813.4000	49.9200	81.5900	4.9841e+04	2.1706e+03	4.9144e+04	2.2480e+05	6.5817e+04	1.3108e+04	0	6.2335e+03	0	3.1284e+03	3000	2.7738e+03	1.2132e+04	1.2029e+04	5.7529e+03	1.7823e+04
124.0800	1.1927e+04	63.0700	1.1875e+04	9.9097e+03	1.8315e+05	1.1544e+04	836.8800	423.0100	428.9800	1.3696e+03	9.3390e+03	7.4488e+03	6.0606e+03	105.4200	6.9592e+03	6.5280e+03	938.4000	4.1458e+03	0	88.7000	90.8200	1.9071e+03	148.3000	1.3456e+03	1.5337e+04	3.8365e+04	1.9822e+03	1.0092e+04	2.9080e+05	2.5631e+04	3.2037e+04	1.3378e+03	1.3618e+05	620.8700	1.9972e+03	2.5818e+03	2.6102e+03	1.8208e+04	667.5100	7.8760e+03	1.0824e+03
5.1824e+03	110.7200	84.6800	21.8100	0	2.9395e+03	1.3333e+03	0	14.5500	0	0	1.6034e+03	568.3300	1.0132e+03	24.2400	5.0311e+03	1.0539e+04	200.5800	779.2100	0	0	60	856.4100	0	0	2.0112e+04	1.0660e+04	5.5100	742.7400	0	0	1.2083e+03	0	2.7100	0	0	0	0	0	0	0	0
1.1546e+04	2.1437e+03	1.3489e+03	718.0900	281.9700	7.9529e+03	6.0798e+03	889.8100	53.1600	353.0200	79.7800	3.0669e+03	861.4000	7.7359e+03	95.3100	1.1534e+04	565.0200	224.2900	1.1577e+03	1.3002e+03	0	91.1100	3.1773e+03	1.6541e+03	50.5100	4.3220e+04	5.4185e+04	6.6100	0	4.2216e+03	112.9700	0	0	62.9900	0	0	0	0	0	0	0	0
1.4367e+04	5.7600e+03	23.0700	235.9700	304.4200	1.6504e+03	1.3923e+03	15.2500	141.7300	95.4500	217.0100	1.4753e+03	665.6600	2.8376e+03	13.3900	530.8300	272.8300	49.9800	23.9300	0	0	0	5.5340e+03	2.0200	945.7100	182.9100	4.7215e+03	0	189.9600	825.2600	1.5955e+03	1.6476e+03	0	1.8221e+03	201.3600	65.0200	0	0	6.4743e+03	0	0	0
1.6092e+04	1.3065e+05	7.2036e+03	1.9367e+04	1.1641e+04	1.7439e+04	2.1691e+03	282.0600	268.9800	2.7184e+03	1.5141e+03	2.5120e+04	3.4503e+04	5.2420e+04	265.7900	2.5275e+04	8.1932e+03	205.6600	133.2800	18.5800	11.3000	1.0346e+03	5.7679e+04	321.0600	1.3738e+03	2.1633e+04	6.7439e+04	226.9800	8.2689e+03	3.5560e+05	8.7694e+04	9.7020e+03	154.1900	2.1243e+04	667.2100	7.2144e+03	5.7113e+03	3.5366e+03	1.0000e+04	2.8974e+04	1.6972e+04	3.9434e+04
4.7745e+04	7.1198e+03	12.3400	2.4361e+03	284.0800	2.2219e+03	671.1300	826.7200	2.2502e+03	341.9200	2.0413e+03	2.8576e+03	1.2613e+03	2.4584e+03	5.4700	1.2073e+03	1.6955e+03	171.4000	76.9300	71.1300	12.4600	16.4200	6.5649e+03	37.3000	194.5100	0	1.3405e+04	512.3400	2.1504e+03	1.1224e+04	386.4800	9.6430e+03	852.4200	2.2411e+03	805.4200	3.7338e+03	629.7100	2.1835e+03	1.4164e+04	16381	4.5072e+03	3.7161e+04
5.5576e+04	2.8065e+05	3.0900	2.7877e+04	1.3806e+04	7.3259e+04	1.8844e+04	3.9005e+03	1.0679e+04	2328	4.2524e+03	2.0920e+04	1.2005e+04	2.0282e+04	137.7300	1.1616e+04	4.2197e+03	1.0707e+03	28.6200	0	0	83.2000	3.6137e+04	13.8700	0.4900	0	0	0	0	783.6900	0	477.4300	0	5.4900	0	5.5126e+03	2.0981e+03	537.0400	1.0279e+04	1.3344e+04	223.4700	0
0	3.9578e+03	252.5000	5.7709e+03	4.2326e+03	3.0882e+03	996.8500	412.1300	268.3900	578.3000	307.2900	1.7356e+03	2.1244e+03	3.2125e+03	27.8000	896.4400	1.6218e+03	340.6300	224.4600	96.9100	95.1400	81.6400	1.3466e+03	87.5700	243.0900	1.6183e+04	9.9180e+03	853.9100	2.7680e+03	3.8482e+04	1.3105e+04	6.3228e+03	2.6064e+03	2.6003e+04	631.1400	3.0727e+03	97.5400	7.9512e+03	1.3805e+04	5.2855e+03	7.5241e+03	1.2483e+04
269.5700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8900	16.5300	0	0	0	182.3700	0	2.5151e+03	201.3600	0	0	0	5.4384e+03	0	523.4900	0
